,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
436,BOTÃO MADEIRA PP,0.0,265.0,,,,,0.0,0.0,,265.0,01,2021,01-2021,9521420090
437,BOTÃO MADEIRA M ,0.0,206.0,,,,,0.0,0.0,,206.0,01,2021,01-2021,6927578583
438,BOTÃO BADEIRA G,0.0,36.0,,,,,0.0,0.0,,36.0,01,2021,01-2021,3865380437
439,BOTÃO MADEIRA GG,0.0,,,,,,0.0,0.0,,0.0,01,2021,01-2021,5784308012
440,BOTÃO TRANSPARENTE P ,0.0,198.0,,,,,0.0,0.0,,198.0,01,2021,01-2021,8129270810
441,BOTÃO TRANSPARENTE M,0.0,144.0,,,,,0.0,0.0,,144.0,01,2021,01-2021,8038787103
442,BOTÃO TRANSPARENTE G,0.0,72.0,,,,,0.0,0.0,,72.0,01,2021,01-2021,7630859749
443,RENDA DE ALGODÃO ENTREMEIO - BRANCO,0.0,7.0,,,,,0.0,0.0,,7.0,01,2021,01-2021,9492245648
444,RECORTE LETRA 12CM- V,-1.0,1.0,,,,,,,,0.0,01,2021,01-2021,8147499228
445,"AGULHA TRICÔ PLÁSTICO 5,5 35CM",0.0,2.0,,,,,,,,2.0,01,2021,01-2021,7989456606
446,CAMILA FASHION 500  0885,-1.0,1.0,,,,,,,,0.0,01,2021,01-2021,3057180590
447,CAMILA FASHION 500  0046,6.0,,,,3.0,,,,,3.0,01,2021,01-2021,7286482755
448, BARROCO MULT 200G -9384 GREENNERY,4.0,,,,4.0,,,,,0.0,01,2021,01-2021,507639196
449,FARMACINHA LASER PASSA FITA,0.0,3.0,,,,,,,,3.0,01,2021,01-2021,9820814764
450,VERNIZ ACRILICO FOSCO -100ML,4.0,,,,3.0,,,,,1.0,01,2021,01-2021,476320128
451,FITA CETIM PROGRESSO 9 - 0209 VERMELHO,14.0,30.0,,,,,,,,44.0,01,2021,01-2021,9251070466
452,FITA CETIM PROGRESSO 9 - 0763 AMARELO GEMA,0.0,20.0,,,,,,,,20.0,01,2021,01-2021,5688353387
453,FITA CETIM PROGRESSO 9 - 1354,0.0,20.0,,,,,,,,20.0,01,2021,01-2021,3636875067
454,FITA CETIM PROGRESSO 9 - 0240,0.0,20.0,,,,,,,,20.0,01,2021,01-2021,4547271724
455,FITA CETIM PROGRESSO 9 - 0303 PINK,0.0,20.0,,,,,,,,20.0,01,2021,01-2021,1586232121
456,FITA CETIM PROGRESSO 5 - 0763,0.0,20.0,,,,,,,,20.0,01,2021,01-2021,7457980883
457,FITA CETIM PROGRESSO 5 - 0310 ROSA BEBE,0.0,40.0,,,,,,,,40.0,01,2021,01-2021,796247488
458,FITA CETIM PROGRESSO 5 - 0214 AZUL ROYAL,0.0,40.0,,,,,,,,40.0,01,2021,01-2021,4629900489
459,FITA CETIM PROGRESSO 5 - 0392 SALMÃO,0.0,30.0,,,,,,,,30.0,01,2021,01-2021,3824552690
460,FITA CETIM PROGRESSO 3 - 0201 BRANCO,0.0,60.0,,,,,,,,60.0,01,2021,01-2021,6096239429
461,FITA CETIM PROGRESSO 3 - 0763 AMARELO GEMA,0.0,30.0,,,,,,,,30.0,01,2021,01-2021,6187520365
462,FITA CETIM PROGRESSO 3 - 0209 VERMELHO,0.0,60.0,,,,,,,,60.0,01,2021,01-2021,3991174700
463,FITA CETIM PROGRESSO 3 - 0310 ROSA BEBÊ,0.0,30.0,,,,,,,,30.0,01,2021,01-2021,7033020249
464,FITA CETIM PROGRESSO 3 - 0217 VERDE BANDEIRA,40.0,30.0,,,,,,,,70.0,01,2021,01-2021,1353299625
465,FITA CETIM PROGRESSO 3 - 1327 ,0.0,30.0,,,,,,,,30.0,01,2021,01-2021,9447130089
466,FITA CETIM PROGRESSO 3 - 0228 OURO,0.0,60.0,,,,,,,,60.0,01,2021,01-2021,2834182906
467,TINTA ÓLEO GATO PRETO 25 ML - AZUL COBALTO ESCURO,-1.0,1.0,,,,,,,,0.0,01,2021,01-2021,5985635544
468,OLHO P AMIGURUMI -16 PRETO,-6.0,6.0,,,,,,,,0.0,01,2021,01-2021,6856170716
469,ELASTICO CHATO BRANCO 16,2.0,98.0,,,,,,,,100.0,01,2021,01-2021,119878481
470,LÃ MOLLET 40G -0530 PACÍFICO,6.0,,,,2.0,,,,,4.0,01,2021,01-2021,9416163944
471,LÃ MOLLET 40G -5556 TIFFANY,2.0,3.0,,,,,,,,5.0,01,2021,01-2021,8351803145
472,Linha Rayza -ROSA FLUO,-5.0,5.0,,,,,,,,0.0,01,2021,01-2021,7265575665
473,FITA CETIM PROGRESSO 0 - 310 ROSA ,0.0,100.0,,,,,,,,100.0,01,2021,01-2021,1720478104
474,GOMA LACA INCOLOR ,5.0,1.0,,,1.0,,,,,5.0,01,2021,01-2021,8372240045
475,FITA CETIM PROGRESSO 0- BRANCA,9.0,191.0,,,,,,,,200.0,01,2021,01-2021,1863520423
476,FLORZINHA CETIM P  C/ FOLHA P SORTIDAS,195.0,50.0,,,,,,,,245.0,01,2021,01-2021,8784112974
477,ELASTICO CHATO BRANCO 18 METRO,0.0,100.0,,,,,,,,100.0,01,2021,01-2021,9232873182
478,FITA CETIM PROGRESSO 2 - 0228 OURO,40.0,170.0,,,,,,,,210.0,01,2021,01-2021,2440704493
479,FITA CETIM PROGRESSO 3 - 1325 NEON,10.0,30.0,,,,,,,,40.0,01,2021,01-2021,6427588825
480,SACO P PRESENTE METÁLICO OURO 25X37,-1.0,1.0,,,,,,,,0.0,01,2021,01-2021,3497374301
481,PLACA REDONDA 10 DIAMETRO,-6.0,6.0,,,,,,,,0.0,01,2021,01-2021,6355904356
482,RECORTE LETRA 3CM COUNTRY -U,-2.0,2.0,,,,,,,,0.0,01,2021,01-2021,4833773285
483,RECORTE LETRA 3CM COUNTRY -Q,-1.0,1.0,,,,,,,,0.0,01,2021,01-2021,234656148
484,RECORTE LETRA 3CM COUNTRY -O,-1.0,1.0,,,,,,,,0.0,01,2021,01-2021,5787945954
485,"RENDA ALGODÃO 2,5CM - BRANCA",-3.0,3.0,,,,,,,,0.0,01,2021,01-2021,1778010811
486,,,,,,,,,5568.4500000000035,2217.539999999998,,01,2021,01-2021,7034510824
