,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
708,COSTURA DRIMA - CRU,101.0,,,,,,0.0,0.0,,101.0,11,2020,11-2020,2962590016
709,COSTURA DRIMA - 0435,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,1173730231
710,COSTURA DRIMA - 0962,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,2050764877
711,COSTURA DRIMA - 4936,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,965630898
712,COSTURA DRIMA - 5700,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,3423706408
713,COSTURA DRIMA - 5872,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,2272839790
714,COSTURA DRIMA - 5911,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,7919669613
715,COSTURA DRIMA - 5928,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,4164126575
716,COSTURA DRIMA - 5931,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,2998755790
717,COSTURA DRIMA - 5938,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8325353662
718,COSTURA DRIMA - 0676,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,5183312633
719,COSTURA DRIMA - 5992,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,6460146130
720,COSTURA DRIMA - 5882,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,6996335397
721,COSTURA DRIMA - 6076,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,9936173462
722,COSTURA DRIMA - 0018,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,3319167998
723,COSTURA DRIMA - 6077,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,5486630888
724,COSTURA DRIMA - 5888,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,1463223703
725,COSTURA DRIMA - 4933,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,252895347
726,COSTURA DRIMA - 0129,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,1600979102
727,COSTURA DRIMA - 4885,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,4510084684
728,COSTURA DRIMA - 6078,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7908648748
729,COSTURA DRIMA - 4940,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,3089721174
730,COSTURA DRIMA - 6042,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,1564001252
731,COSTURA DRIMA - 5470,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,3885836899
732,COSTURA DRIMA - 0195,10.0,,,,1.0,,0.0,0.0,,9.0,11,2020,11-2020,6423373609
733,COSTURA DRIMA - 0176,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,6409970971
734,COSTURA DRIMA - 0070,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,2845584250
735,COSTURA DRIMA - 0127,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,3953029103
736,COSTURA DRIMA - 5889,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,4974311993
737,COSTURA DRIMA - 5906,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,9775988618
738,COSTURA DRIMA - 0820,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,9490447649
739,COSTURA DRIMA - 5939,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,6152448644
740,COSTURA DRIMA - 4535,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,5698118375
741,COSTURA DRIMA - 0302,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,9629966372
742,COSTURA DRIMA - 6079,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,7727602056
743,COSTURA DRIMA - 5916,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,4464796726
744,COSTURA DRIMA - 6080,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,1690339663
745,COSTURA DRIMA - 0034,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,7040937916
746,COSTURA DRIMA - 5842,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,5959663179
747,COSTURA DRIMA - 5819,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,8516687898
748,COSTURA DRIMA - 5821,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8648472623
749,COSTURA DRIMA - 6086,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,4591298385
750,COSTURA DRIMA - 6025,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,7776895828
751,COSTURA DRIMA - 0099,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,1904054172
752,COSTURA DRIMA - 6088,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,877175625
753,COSTURA DRIMA - 5915,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,219460243
754,COSTURA DRIMA - 5903,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2423560306
755,COSTURA DRIMA - 6028,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,6274762851
756,COSTURA DRIMA - 0635,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3771998180
757,COSTURA DRIMA - 6101,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,4713780817
758,COSTURA DRIMA - 5922,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,2296607295
759,COSTURA DRIMA - 6100,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,8830263981
760,COSTURA DRIMA - 0669,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2979682558
761,COSTURA DRIMA - 4968,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,5658872318
762,COSTURA DRIMA - 4935,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,8056207177
763,COSTURA DRIMA - 6099,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9356634373
764,COSTURA DRIMA - 6098,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,853299083
765,COSTURA DRIMA - 4960,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,7708678039
766,COSTURA DRIMA - 5914,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,6456287170
767,COSTURA DRIMA - 6095,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9430950300
768,COSTURA DRIMA - 5342,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,5646000975
769,COSTURA DRIMA - 6096,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,8459924015
770,COSTURA DRIMA - 0396,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,9046747231
771,COSTURA DRIMA - 0752,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,8259363340
772,COSTURA DRIMA - 6089,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,2980203560
773,COSTURA DRIMA - 6090,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,505850298
774,COSTURA DRIMA - 6092,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3743535620
775,COSTURA DRIMA - 0907,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3402301242
776,COSTURA DRIMA - 5878,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,5217052535
777,COSTURA DRIMA - 6097,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,9728613485
778,COSTURA DRIMA - 0476,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,5144141894
779,COSTURA DRIMA - 0130,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,7178970306
780,COSTURA DRIMA - 5831,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,7536000224
781,COSTURA DRIMA - 5724,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,8317510886
782,COSTURA DRIMA - 0604,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,9895017774
783,COSTURA DRIMA - 6030,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8879100612
784,COSTURA DRIMA - 5899,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,7726089183
785,COSTURA DRIMA - 5926,19.0,,,,,,0.0,0.0,,19.0,11,2020,11-2020,2269531090
786,COSTURA DRIMA - 0350,20.0,,,,,,0.0,0.0,,20.0,11,2020,11-2020,5856649267
787,COSTURA DRIMA - 6000,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,989483389
788,COSTURA DRIMA - 0017,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,9854367693
789,COSTURA DRIMA - 0291,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,200558428
790,COSTURA DRIMA - 5886,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,891533447
791,COSTURA DRIMA - 5077,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,1173225153
792,COSTURA DRIMA - 0294,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,6303000995
793,COSTURA DRIMA - 6007,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3025100724
794,COSTURA DRIMA - 5883,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,4586317977
795,COSTURA DRIMA - 5896,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,1639410405
796,COSTURA DRIMA - 0285,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9613347661
797,COSTURA DRIMA - 0287,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,8008305060
798,COSTURA DRIMA - 0270,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,1069875919
799,COSTURA DRIMA - 0272,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,7613410019
800,COSTURA DRIMA - 0407,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7573386708
801,COSTURA DRIMA - 0708,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,3043524546
802,COSTURA DRIMA - 0449,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7016889769
803,COSTURA DRIMA - 6105,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3568158540
804,COSTURA DRIMA - 6107,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,9846236533
805,COSTURA DRIMA - 6106,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,971570009
806,COSTURA DRIMA - 6045,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,3164073947
807,COSTURA DRIMA - 5838,15.0,,,,,,0.0,0.0,,15.0,11,2020,11-2020,2183333075
808,COSTURA DRIMA - 5837,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8979999374
809,COSTURA DRIMA - 4954,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,9692370984
810,COSTURA DRIMA - 6010,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,3407274663
811,COSTURA DRIMA - 5923,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,1028555248
812,COSTURA DRIMA - 0077,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7601122112
813,COSTURA DRIMA - 0470,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2318697736
814,BARBANTE LIMA 6 ROSA,0.0,6.0,,,6.0,,0.0,0.0,,0.0,11,2020,11-2020,4811227754
815,BARBANTE LIMA 6 VERDE LIMÃO,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,6888345910
816,BARBANTE LIMA 8 AMARELO OURO,0.0,8.0,,,8.0,,0.0,0.0,,0.0,11,2020,11-2020,2843492464
817,COSTURA DRIMA - 0042,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,8510799410
818,Meada Anchor - 0855,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,8268773804
819,TOALHA PLÁSTICO MESA - GALINHA,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,1158943012
820,COSTURA DRIMA - 0303,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,9904723434
821,COSTURA DRIMA - 0234,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,85801428
822,COSTURA DRIMA - 0463,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,1351484417
823,COSTURA DRIMA - 0091,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,6788942493
824,COSTURA DRIMA - 0337,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,3721275503
825,COSTURA DRIMA - 6023,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,8011111551
826,COSTURA DRIMA - 5605,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,4216753294
827,Meada Anchor - 0942,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,4171154806
828,COSTURA DRIMA - 0147,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,9919414033
829,COSTURA DRIMA - 5924,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,4870939159
830,Meada Anchor - 0122,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,8971226429
831,TOALHA BANHO CAPUZ ,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,5078938726
832,BARBANTE LIMA 6 MOSTARDA,0.0,6.0,,,,,0.0,0.0,,6.0,11,2020,11-2020,4296381904
833,COSTURA DRIMA - 6093,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,2307649257
834,Meada Anchor - 0903,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,9239820704
835,COSTURA DRIMA - 0045,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,6099563702
836,COSTURA DRIMA - 0263,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,7345487454
837,COSTURA DRIMA - 5905,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,6079427729
838,COSTURA DRIMA - 6022,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,9144749446
839,COSTURA DRIMA - 6104,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,4535034458
840,Meada Anchor - 0339,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,2801173265
841,Meada Anchor - 1050,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,426730674
842,COSTURA DRIMA - 6018,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,5829694141
843,TOALHA LAVABO PINTADA C/ RENDA,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,5166039830
844,COSTURA DRIMA - 5918,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3686839478
845,COSTURA DRIMA - 0180,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,6707819377
846,COSTURA DRIMA - 0886,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,6439409320
847,COSTURA DRIMA - 4740,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,433937247
848,COSTURA DRIMA - 4944,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,1904538636
849,COSTURA DRIMA - 4939,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,1487248394
850,COSTURA DRIMA - 5927,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,8585054318
851,COSTURA DRIMA - 6001,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2679904326
852,COSTURA DRIMA - 6002,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,9995935358
853,COSTURA DRIMA - 0101,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,1609446935
854,COSTURA DRIMA - 0044,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,9634697110
855,COSTURA DRIMA - 5937,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,7480754824
856,COSTURA DRIMA - 6006,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,6296563218
857,COSTURA DRIMA - 6081,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,8351220434
858,COSTURA DRIMA - 5884,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8189897753
859,COSTURA DRIMA - 0875,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,9821750087
860,COSTURA DRIMA - 4791,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,6481396831
861,COSTURA DRIMA - 4964,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,8168018257
862,COSTURA DRIMA - 6083,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,6211529036
863,COSTURA DRIMA - 6082,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,3139174856
864,COSTURA DRIMA - 6084,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,5648459680
865,COSTURA DRIMA - 6085,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,1256505132
866,COSTURA DRIMA - 4963,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,9695853044
867,COSTURA DRIMA - 6017,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,8664157387
868,COSTURA DRIMA - 6019,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,7995867597
869,COSTURA DRIMA - 4961,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,1730261891
870,COSTURA DRIMA - 4972,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,1034847432
871,COSTURA DRIMA - 5462,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3051574263
872,COSTURA DRIMA - 0108,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3523662422
873,COSTURA DRIMA - 0939,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7427269622
874,COSTURA DRIMA - 6087,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,1939382520
875,COSTURA DRIMA - 0100,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,7890731885
876,COSTURA DRIMA - 0600,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,76131480
877,COSTURA DRIMA - 6102,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,1245632179
878,COSTURA DRIMA - 6103,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,115001037
879,COSTURA DRIMA - 0284,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,464585476
880,Meada Anchor - 0831,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,4983971038
881,Meada Anchor - 0837,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,9043326407
882,Meada Anchor - 0842,15.0,,,,,,0.0,0.0,,15.0,11,2020,11-2020,6839112188
883,Meada Anchor - 0844,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,4457692530
884,Meada Anchor - 0849,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2536014940
885,Meada Anchor - 0850,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,4238645775
886,Meada Anchor - 0853,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,6743986017
887,Meada Anchor - 0852,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,5041217903
888,Meada Anchor - 0854,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,9310133230
889,Meada Anchor - 0856,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,1717401898
890,Meada Anchor - 0869,32.0,,,,,,0.0,0.0,,32.0,11,2020,11-2020,5726853871
891,Meada Anchor - 0876,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,360049402
892,Meada Anchor - 0880,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,7995920146
893,Meada Anchor - 0886,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,3121747557
894,Meada Anchor - 0892,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,2723261036
895,Meada Anchor - 0899,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,6423996194
896,Meada Anchor - 0904,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,2814554997
897,Meada Anchor - 0933,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,3397552531
898,Meada Anchor - 0943,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,1649822417
899,Meada Anchor - 0945,17.0,,,,,,0.0,0.0,,17.0,11,2020,11-2020,5172622860
900,Meada Anchor - 0956,15.0,,,,,,0.0,0.0,,15.0,11,2020,11-2020,4188177668
901,Meada Anchor - 0968,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,1745774787
902,Meada Anchor - 0970,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,8926028114
903,Meada Anchor - 0975,14.0,,,,,,0.0,0.0,,14.0,11,2020,11-2020,4912914999
904,Meada Anchor - 0977,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,5068213099
905,Meada Anchor - 1026,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3029578547
906,Meada Anchor - 1027,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,4511728367
907,Meada Anchor - 1034,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9364959684
908,Meada Anchor - 1042,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,15836190
909,Meada Anchor - 1060,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,4172929204
910,Meada Anchor - 1080,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,478587478
911,Meada Anchor - 1096,18.0,,,,,,0.0,0.0,,18.0,11,2020,11-2020,5866950573
912,PAPEL DECOUPAGE - AFVE-066,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,5063729329
913,PAPEL DECOUPAGE - AFVE-008,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,3746742869
914,PAPEL DECOUPAGE - AFVE-039,0.0,7.0,,,,,0.0,0.0,,7.0,11,2020,11-2020,5309264380
915,PAPEL DECOUPAGE -AFQG-033,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,1782901284
916,PAPEL DECOUPAGE -AFQG-090,0.0,13.0,,,,,0.0,0.0,,13.0,11,2020,11-2020,6953697193
917,PAPEL DECOUPAGE -AFQG-099,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,1801439626
918,PAPEL DECOUPAGE-AFM-036,0.0,17.0,,,,,0.0,0.0,,17.0,11,2020,11-2020,4197457327
919,PAPEL DECOUPAGE-AFM-079,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,8555079996
920,PAPEL DECOUPAGE-AFM-082,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,5911867451
921,PAPEL DECOUPAGE-AFM-065,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,7678825543
922,PAPEL DECOUPAGE-AFM-089,0.0,1.0,,,,,0.0,0.0,,1.0,11,2020,11-2020,1823592856
923,PAPEL DECOUPAGE-AFM-122,0.0,6.0,,,,,0.0,0.0,,6.0,11,2020,11-2020,5074521485
924,PAPEL DECOUPAGE-AF-266,0.0,13.0,,,,,0.0,0.0,,13.0,11,2020,11-2020,999956781
925,PAPEL DECOUPAGE-AFN-009,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,327607764
926,PAPEL DECOUPAGE-AF-298,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,7637673516
927,PAPEL DECOUPAGE-AF-260,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,3372690451
928,PAPEL DECOUPAGE-AF-263,0.0,7.0,,,,,0.0,0.0,,7.0,11,2020,11-2020,1636153234
929,PAPEL DECOUPAGE-AF-209,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,5813909064
930,PAPEL DECOUPAGE-AF-106,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,4684138497
931,PAPEL DECOUPAGE-AF-265,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,1064759170
932,PAPEL DECOUPAGE-AF-160,0.0,2.0,,,,,0.0,0.0,,2.0,11,2020,11-2020,858166371
933,PAPEL DECOUPAGE-AF-003,0.0,3.0,,,,,0.0,0.0,,3.0,11,2020,11-2020,1496994802
934,PAPEL DECOUPAGE-AF-213,0.0,18.0,,,,,0.0,0.0,,18.0,11,2020,11-2020,4885669506
935,PAPEL DECOUPAGE-AF-214,0.0,15.0,,,,,0.0,0.0,,15.0,11,2020,11-2020,3030596450
936,PAPEL DECOUPAGE-AF-105,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,8982576310
937,PAPEL DECOUPAGE-AF-198,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,5442172858
938,PAPEL DECOUPAGE-AFQN-007,0.0,4.0,,,,,0.0,0.0,,4.0,11,2020,11-2020,4990076787
939,PAPEL DECOUPAGE - PD-821,0.0,7.0,,,,,0.0,0.0,,7.0,11,2020,11-2020,8564685189
940,PAPEL DECOUPAGE - PD-565,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,4308655492
941,PAPEL DECOUPAGE - PD-302,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,8946575941
942,PAPEL DECOUPAGE - PD-527,0.0,7.0,,,,,0.0,0.0,,7.0,11,2020,11-2020,7953599317
943,PAPEL DECOUPAGE - PD-D3D-008,0.0,6.0,,,,,0.0,0.0,,6.0,11,2020,11-2020,2795929059
944,PAPEL DECOUPAGE - PD-D3D-009,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,6600782055
945,PAPEL DECOUPAGE - PD-D3D-002,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,2287805905
946,PAPEL DECOUPAGE 3D-DH3-025,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,1279654591
947,PAPEL DECOUPAGE - PD-DH3-017,0.0,8.0,,,,,0.0,0.0,,8.0,11,2020,11-2020,2904248417
948,PAPEL DECOUPAGE - PD-DH3-035,0.0,6.0,,,,,0.0,0.0,,6.0,11,2020,11-2020,3873226206
949,PAPEL DECOUPAGE - PD-DG3N-013,0.0,4.0,,,,,0.0,0.0,,4.0,11,2020,11-2020,7261883285
950,PAPEL DECOUPAGE - AFN-003,0.0,2.0,,,,,0.0,0.0,,2.0,11,2020,11-2020,2016124679
951,PAPEL DECOUPAGE 3D -DG3-011,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,167276904
952,PAPEL DECOUPAGE - PD-DH3-043,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,1270969664
953,PAPEL DECOUPAGE - D20H-023,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,7271265688
954,PAPEL DECOUPAGE - D20H-019,0.0,5.0,,,,,0.0,0.0,,5.0,11,2020,11-2020,1683630580
955,PAPEL DECOUPAGE - D20H-007,0.0,7.0,,,,,0.0,0.0,,7.0,11,2020,11-2020,6047441048
956,PAPEL DECOUPAGE - D20H-008,0.0,7.0,,,,,0.0,0.0,,7.0,11,2020,11-2020,8827716698
957,PAPEL DECOUPAGE - D20H-026,0.0,9.0,,,,,0.0,0.0,,9.0,11,2020,11-2020,4978152251
958,PAPEL DECOUPAGE - D20H-009,0.0,10.0,,,,,0.0,0.0,,10.0,11,2020,11-2020,3987542779
