,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
443,FOLHA EVA - VERDE BANDEIRA,9.0,,,,,,1.0,2.0,1.0,8.0,02,2021,02-2021,8337183624
444,TINTA TECIDO ACRILEX 536 AMARELO CADMIO,8.0,,,,,,1.0,3.5,1.15,7.0,02,2021,02-2021,5158653484
445,TINTA TECIDO ACRILEX 514 TERRA QUEIMADA,1.0,12.0,,,1.0,,1.0,3.8,1.3,11.0,02,2021,02-2021,3893935676
446,BARBANTE EUROROMA 6 - CHUMBO,3.0,,,,,,1.0,19.5,6.6,2.0,02,2021,02-2021,6981650717
447,COSTURA DRIMA - 0152 ,2.0,,,,,,1.0,2.5,1.3,1.0,02,2021,02-2021,8751820315
448,COSTURA DRIMA - 0886,2.0,,,,,,1.0,2.5,1.3,1.0,02,2021,02-2021,303708081
449,COSTURA DRIMA - 4740,6.0,,,,,,1.0,2.5,1.3,5.0,02,2021,02-2021,8249881037
450,COSTURA DRIMA - 4939,1.0,,,,,,1.0,2.5,1.3,0.0,02,2021,02-2021,9252390669
451,COSTURA DRIMA - 0101,4.0,,,,,,1.0,2.5,1.3,3.0,02,2021,02-2021,7762019785
452,COSTURA DRIMA - 6081,5.0,,,,,,1.0,2.5,1.3,4.0,02,2021,02-2021,5915729791
453,COSTURA DRIMA - 0875,8.0,,,,,,1.0,2.5,1.3,7.0,02,2021,02-2021,8406740439
454,COSTURA DRIMA - 4963,3.0,,,,,,1.0,2.5,1.3,2.0,02,2021,02-2021,2261581567
455,COSTURA DRIMA - 0939,8.0,,,,,,1.0,2.5,1.3,7.0,02,2021,02-2021,7837057114
456,COSTURA DRIMA - 0100,1.0,,,,,,1.0,2.5,1.3,0.0,02,2021,02-2021,4145959523
457,Meada Anchor - 0258,4.0,,,,,,1.0,3.5,1.65,3.0,02,2021,02-2021,2752999430
458,LÁPIS HB  - N2,55.0,,,,,,1.0,0.8,0.5,54.0,02,2021,02-2021,7423957690
459,Meada Anchor - 0849,6.0,,,,,,1.0,3.5,1.65,5.0,02,2021,02-2021,6384797288
460,Ziper sintetico fino fixo - 45CM PISTACHE,5.0,,,,,,1.0,4.0,2.0,4.0,02,2021,02-2021,3348065867
461,Ziper sintetico fino fixo - 40CM ROSA 426,4.0,,,,,,1.0,4.0,2.0,3.0,02,2021,02-2021,3023737653
462,TINTA TECIDO ACRILEX 551 SÉPIA,8.0,,,,,,1.0,3.5,1.75,7.0,02,2021,02-2021,7682720454
463,TESOURA MULTIUSO MUNDIAL 8 1/2,1.0,3.0,,,,,1.0,25.0,15.0,3.0,02,2021,02-2021,8002022724
464,FITA GORGURÃO 9 - 389 VINHO,10.0,,,,,,1.0,1.8,0.9,9.0,02,2021,02-2021,2530167403
465,FITA GORGURÃO 9 - 009 PITAYA,10.0,,,,,,1.0,1.8,0.9,9.0,02,2021,02-2021,4258072752
466,FITA GORGURÃO 9 - 242 AMARELO,10.0,,,,,,1.0,1.8,0.9,9.0,02,2021,02-2021,4826867876
467,"BARBANTE CRU KOREA 4,8 84MTS",5.0,,,,1.0,,1.0,3.8,2.05,3.0,02,2021,02-2021,5409629205
468,TINTA FOSCA P/ARTESANATO - 828 ROSA ANTIGO,4.0,6.0,,,,,1.0,8.5,2.8,9.0,02,2021,02-2021,8839122282
469,TINTA FOSCA P/ARTESANATO - 531 MARROM,5.0,,,,,,1.0,8.5,3.0,4.0,02,2021,02-2021,9515641000
470,PAPEL DECOUPAGE - PD-858 SALMOS,5.0,,,,,,1.0,4.0,2.0,4.0,02,2021,02-2021,1241197568
471,ACRIPUFF - BRANCO,3.0,,,,,,1.0,4.8,2.3,2.0,02,2021,02-2021,8089707343
472,PAPEL DECOUPAGE - PD-541 ABELHINHA,1.0,,,,,,1.0,4.0,2.0,0.0,02,2021,02-2021,5765393692
473,PAPEL DECOUPAGE - PD-366 GALINHA,6.0,,,,,,1.0,4.0,2.0,5.0,02,2021,02-2021,6507979870
474,AMIGURUMI PELUCIA -8008 CINZA,5.0,,,,,,1.0,13.49,4.49,4.0,02,2021,02-2021,6955960372
475,AMIGURUMI PELUCIA -8001,2.0,,,,,,1.0,13.49,4.49,1.0,02,2021,02-2021,3371496923
476,AMIGURUMI PELUCIA -7569,0.0,1.0,,,,,1.0,13.5,4.5,0.0,02,2021,02-2021,831360932
477,AMIGURUMI PELUCIA -8990,6.0,,,,,,1.0,12.85,3.85,5.0,02,2021,02-2021,2936927483
478,LINHA CLÉA 500 - 5767 bandeira,1.0,,,,,,1.0,10.5,3.7,0.0,02,2021,02-2021,2606483001
479,APLIQUE - APM3-146 COROA,3.0,,,,,,1.0,4.0,2.0,2.0,02,2021,02-2021,6387960356
480,PANO DE COPA ABELHA,12.0,,,,,,1.0,7.5,3.8,11.0,02,2021,02-2021,8562754364
481,TECIDO PARA BORDAR MADEIRA,18.0,,,,,,1.0,51.5,19.5,17.0,02,2021,02-2021,1488519438
482,"TOALHA MESA 1,60X2,40M BRANCA",1.0,,,,,,1.0,58.0,22.0,0.0,02,2021,02-2021,5468415758
483,PANO DE COPA - CALENDÁRIO,1.0,,,,,,1.0,7.5,4.6,0.0,02,2021,02-2021,3128342970
484,TOALHA DE MESA 78X78 ATHENAS GALINHA,3.0,,,,,,1.0,15.0,7.2,2.0,02,2021,02-2021,8484715051
485,TOALHA LAVABO MULTI ARTE - BRANCA,11.0,,,,,,1.0,7.04,3.84,10.0,02,2021,02-2021,4471545209
486,TOALHA LAVABO MULTI ARTE - CREME,12.0,,,,,,1.0,7.5,4.3,11.0,02,2021,02-2021,3512234813
487,TOALHA BANHO FIRENZE - ROSA,2.0,,,,,,1.0,29.57,11.57,1.0,02,2021,02-2021,3899813285
488,TOALHA ROSTO SABRINE - AZUL 30102,7.0,,,,,,1.0,15.0,7.0,6.0,02,2021,02-2021,3186129068
489,TOALHA ROSTO SABRINE - BEJE 1105,4.0,,,,,,1.0,13.86,5.86,3.0,02,2021,02-2021,6061454820
490,TOALHA ROSTO FIRENZE - RORA5211,3.0,,,,,,1.0,13.85,5.85,2.0,02,2021,02-2021,6530229859
491,TOALHA LAVABO SABRINE - AZUL 30102,2.0,,,,,,1.0,7.5,3.5,1.0,02,2021,02-2021,9870933087
492,TOALHA BANHO SABRINE X - BEJE,1.0,,,,,,1.0,27.72,9.72,0.0,02,2021,02-2021,2338020607
493,VIÉS 24MM - AMARELO OURO,100.0,,,,,,1.0,0.5,0.25,99.0,02,2021,02-2021,497822611
494,PINCEL CONDOR 284-14,3.0,,,,,,1.0,14.5,6.5,2.0,02,2021,02-2021,2524509363
495,PASSA FITA - PALHA,10.7,,,,,,1.0,2.0,1.0,9.7,02,2021,02-2021,2806856192
496,LINHA ANNE 500 3402 VERMELHO CIRCULO,15.0,,,,,,1.0,15.5,5.5,14.0,02,2021,02-2021,1846346012
497,LINHA ANNE 500 4131 ,6.0,,,,,,1.0,15.5,5.5,5.0,02,2021,02-2021,9641877977
498,LINHA CLÉA 1000 -4004 CORAL VIVO,6.0,,,,,,1.0,15.5,5.5,5.0,02,2021,02-2021,2624120745
499,STENCIL STAG1 - 002 CROCHÊ,2.0,,,,,,1.0,15.0,8.0,1.0,02,2021,02-2021,1709203892
500,STENCIL STAG1 - 010 CROCHÊ,3.0,,,,,,1.0,15.0,8.0,2.0,02,2021,02-2021,7852871883
501,oleo de linhaça  - 100 ml,2.0,,,,,,1.0,8.5,4.0,1.0,02,2021,02-2021,3235146569
502,APLIQUE TECIDO - N 16,30.0,,,,,,1.0,5.0,1.5,29.0,02,2021,02-2021,9559376538
503,BOTÃO MEDIEVAL G,48.0,,,,,,1.0,2.0,1.0,47.0,02,2021,02-2021,3299782176
504,BARROCO MULT 200G -9900 AREIA,0.0,6.0,,,,,1.0,17.9,6.9,5.0,02,2021,02-2021,5030895145
505,BASTIDOR DE BAMBU - N 9 ,6.0,,,,,,1.0,30.0,13.5,5.0,02,2021,02-2021,7965108962
506,BIG CONE CIRCULO 6 -1660 AMARELO OURO,0.0,4.0,,,,,1.0,53.73,16.73,3.0,02,2021,02-2021,2571596033
507,ROUPINHA BONECA BABY ALIVE,0.0,29.0,,,,,1.0,15.0,10.0,28.0,02,2021,02-2021,2907054266
508,Colar camurça com fecho,0.0,4.0,,,,,1.0,5.0,3.0,3.0,02,2021,02-2021,2625380789
509,PINCEL TIGRE 815 - 02,0.0,12.0,,,,,1.0,3.5,2.2,11.0,02,2021,02-2021,4207800426
510,GOMA LACA INCOLOR 500ML,0.0,3.0,,,,,1.0,25.58,10.58,2.0,02,2021,02-2021,3395000245
511,"BARBANTE CRU KOREA 4,8 184MTS",0.0,4.0,,,,,1.0,10.0,5.0,3.0,02,2021,02-2021,7838602241
512,Linha Rayza - Verde Bandeira,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,6883625527
513,Linha Rayza - Cinza,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,1183911784
514,Linha Rayza - Cenoura,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,2315097123
515,Linha Rayza - Marrom,3.0,15.0,,,,,0.0,0.0,,18.0,02,2021,02-2021,4000900175
516,Linha Rayza - Bege,9.0,20.0,,,,,0.0,0.0,,29.0,02,2021,02-2021,2577644973
517,Linha Rayza - Creme,0.0,15.0,,,,,0.0,0.0,,15.0,02,2021,02-2021,7464102950
518,Linha Rayza - Rosa,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,6331376277
519,Linha Rayza - Salmão,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,9215309023
520,Linha Rayza - Azul Claro,12.0,,,,1.0,,0.0,0.0,,11.0,02,2021,02-2021,7073057644
521,Linha Rayza - Vinho,7.0,,,,,,0.0,0.0,,7.0,02,2021,02-2021,4122057303
522,Linha Rayza - Esmeralda,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,5388108534
523,Linha Rayza - Verde Água,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,5557059637
524,Linha Rayza - Rosa BB,17.0,,,,,,0.0,0.0,,17.0,02,2021,02-2021,4352214920
525,Linha Rayza - Manteiga,4.0,15.0,,,,,0.0,0.0,,19.0,02,2021,02-2021,1902140824
526,Linha Rayza - Amarelo Ouro,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,7795225236
527,Linha Rayza - Azul Royal,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,7391006132
528,Linha Rayza - Verde Jade,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,8377641217
529,Linha Rayza - Framboesa,10.0,,,,,,0.0,0.0,,10.0,02,2021,02-2021,5509094096
530,Linha Rayza - Verde Java,20.0,,,,,,0.0,0.0,,20.0,02,2021,02-2021,8382503491
531,Linha Rayza - Cardeal,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,2445765527
532,Linha Rayza - Azul Bahamas,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,2790692756
533,Linha Rayza - Pistache,15.0,,,,,,0.0,0.0,,15.0,02,2021,02-2021,9470844474
534,Linha Rayza - Cereja,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,1016012708
535,Linha Rayza - Abóbora,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,4154902690
536,Linha Rayza - Maravilha,7.0,,,,,,0.0,0.0,,7.0,02,2021,02-2021,6096249070
537,Linha Rayza - Roxo,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,4091101999
538,Linha Rayza - Canário,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,5245749353
539,Linha Rayza - Ouro Velho,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,1319558189
540,Linha Rayza - Telha,0.0,20.0,,,,,0.0,0.0,,20.0,02,2021,02-2021,4463389447
541,Linha Rayza - Verde Cítrico,1.0,15.0,,,,,0.0,0.0,,16.0,02,2021,02-2021,2269328379
542,Linha Rayza - Cobalto,11.0,,,,,,0.0,0.0,,11.0,02,2021,02-2021,9455954661
543,Linha Rayza - Marrom Claro,16.0,,,,,,0.0,0.0,,16.0,02,2021,02-2021,2828373502
544,Linha Rayza - z Mega Hair,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,9640178917
545,Linha Rayza - Verde Malvan,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,4752868536
546,AGULHA CROCHÊ  MILWARD 3mm,4.0,24.0,,,,,0.0,0.0,,28.0,02,2021,02-2021,1826889472
547,TELA P/PINTURA 30X50,0.0,4.0,,,,,0.0,0.0,,4.0,02,2021,02-2021,8506741893
548,TELA P/PINTURA 30X40,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,2607149047
549,TELA P/PINTURA 20X30,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,4864178137
550,BARBANTE 4/8  184 MT,0.0,4.0,,,,,0.0,0.0,,4.0,02,2021,02-2021,118932917
551,BIG CONE euro 6 -0250 PRETO ,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,8854534962
552,BARROCO MAX 4/6 -4514 SALMÃO ,7.0,,,,,,0.0,0.0,,7.0,02,2021,02-2021,9647227983
553,BARROCO MAX 4/6 -3501 MALAGUETA,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,1590518240
554,BARROCO MAX 4/6 -1449 OURO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,3598657300
555,BARROCO MAX 4/6 -5718 MILITAR ,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,6392512677
556,BARROCO MAX 4/6 -2930 NETUNO ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,297384144
557,BARROCO MAX 4/6 -7603 CASTOR ,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,3839573321
558,BARROCO MAX 4/6 -5669 TIFANY ,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,955054003
559,BARROCO MAX 4/6 -8990 PRETO ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,3689922123
560,BARROCO MAX 4/6 -5800 PISTACHE ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,3661721216
561,BARROCO MAX 4/6 -5242 TREVO ,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,2583014223
562,BARROCO MAX 4/6 -7389 RAPADURA ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,9180259367
563,BARROCO MAX 4/6 -4456 LARANJA ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,5356800111
564,BARROCO MAX 4/6 -5073 PETRÓLEO,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,2768938303
565,BARROCO MAX 4/6- 3524 CHAMA ,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,2756465004
566,BARROCO MAX 4/6 -7136 MARSALA,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,5187701702
567,BARBANTE TRENTO - MARROM 1100,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,3533574957
568,BARROCO DECORE -5335,7.0,,,,,,0.0,0.0,,7.0,02,2021,02-2021,8273730104
569,BARROCO DECORE -0914 LILÁS ,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,6226949546
570,BARROCO DECORE -5203 VERDE ,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,6829115509
571,BARROCO DECORE - 180M  AMARELO 925,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,8201904503
572,BARROCO DECORE - 180M  AZUL 916,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,5826253841
573,BARROCO DECORE -8990  PRETO ,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,7465582120
574,BARBANTE LIMA 6 PINK,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,5891716122
575,BARBANTE LIMA 8 TURQUESA,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,8106420389
576,BARBANTE LIMA 8 PRETO,0.0,8.0,,,,,0.0,0.0,,8.0,02,2021,02-2021,6534780096
577,CAMILA FASHION 500  1175,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,8217434995
578,TINTA TECIDO ACRILEX 988  ROSE,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,4530291460
579,TINTA TECIDO ACRILEX 996 BERINGELA,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,5616023115
580,TINTA TECIDO ACRILEX 596 AZUL PETROLEO ,16.0,,,,,,0.0,0.0,,16.0,02,2021,02-2021,7644706819
581,TINTA TECIDO ACRILEX 567  ROSA CHÁ ,7.0,,,,,,0.0,0.0,,7.0,02,2021,02-2021,7392599817
582,TINTA TECIDO ACRILEX 518 SALMÃO,18.0,,,,,,0.0,0.0,,18.0,02,2021,02-2021,5952123839
583,TINTA TECIDO ACRILEX 989 ERVA DOCE,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,3657477851
584,TINTA TECIDO ACRILEX 565 VINHO ,0.0,12.0,,,,,0.0,0.0,,12.0,02,2021,02-2021,3632841386
585,TINTA TECIDO ACRILEX 573 OCRE OURO ,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,2094842458
586,TINTA TECIDO ACRILEX 525 CAMURÇA,4.0,,,,,,0.0,0.0,,4.0,02,2021,02-2021,3597298273
587,TINTA TECIDO ACRILEX 828 ROSA ANTIGO,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,9106366390
588,TINTA TECIDO ACRILEX 589 AMARELO CANÁRIO,1.0,12.0,,,,,0.0,0.0,,13.0,02,2021,02-2021,8393386183
589,TINTA TECIDO ACRILEX 512 VERDE VERONESE,11.0,,,,,,0.0,0.0,,11.0,02,2021,02-2021,7730060051
590,TINTA TECIDO ACRILEX 527 PINK ,0.0,12.0,,,,,0.0,0.0,,12.0,02,2021,02-2021,9827823070
591,TINTA TECIDO ACRILEX 541 VERMELHO VIVO,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,6184196531
592,TINTA TECIDO ACRILEX 809 LILÁS BEBÊ,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,493436609
593,TINTA TECIDO ACRILEX 811 AZUL BEBÊ,7.0,,,,,,0.0,0.0,,7.0,02,2021,02-2021,6570542017
594,TINTA TECIDO ACRILEX 834 PALHA,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,8783305018
595,TINTA TECIDO ACRILEX 539 SIENA NATURAL ,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,4664133183
596,TINTA TECIDO ACRILEX 993 AZUL ARDOSIA,10.0,,,,,,0.0,0.0,,10.0,02,2021,02-2021,2853718074
597,TINTA TECIDO ACRILEX 579 AZUL HORTÊNCIA,1.0,12.0,,,,,0.0,0.0,,13.0,02,2021,02-2021,2122972781
598,TINTA TECIDO ACRILEX 517 LARANJA ,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,3932594571
599,TINTA TECIDO ACRILEX 538 AMARELO PELE,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,8873582576
600,TINTA TECIDO ACRILEX 574 CINZA LUNAR,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,1117464553
601,TINTA TECIDO ACRILEX 933 CINZA,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,5235615700
602,TINTA TECIDO ACRILEX 566 PÊSSEGO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,8002485818
603,TINTA TECIDO ACRILEX 513 VERDE MUSGO,12.0,,,,,,0.0,0.0,,12.0,02,2021,02-2021,6665477406
604,TINTA TECIDO ACRILEX 813 ROSA BEBÊ,0.0,12.0,,,,,0.0,0.0,,12.0,02,2021,02-2021,9527641131
605,TINTA TECIDO ACRILEX 531 MARROM,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,1818608054
606,TINTA TECIDO GATO PRETO -437 ROSA,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,5871884841
607,TINTA TECIDO GATO PRETO -451 SÉPIA,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,7356516911
608,TINTA TECIDO GATO PRETO -431 MARROM,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,8893861600
609,TINTA TECIDO GATO PRETO -MARFIM,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,5257555964
610,TINTA TECIDO GATO PRETO -460 AZUL CARIBE,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,8616057699
611,TINTA TECIDO GATO PRETO -418 SALMÃO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,8647537092
612,BARROCO MULT 200G -9482 PACÍFICO,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,4739894542
613,LINHA CLÉA 1000 -5638 TREVO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,8691943859
614,LINHA CLÉA 1000 -9976 PARQUE,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,8925424460
615,LINHA CLÉA 1000 -4514 PÊSSEGO,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,899822625
616,LINHA CLÉA 1000 -9202 GOIABA,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,6988881339
617,LINHA CLÉA 1000 -2151 CÉU,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,5346913825
618,LINHA CLÉA 1000 -6313 AMORA,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,9812437514
619,LINHA CLÉA 1000 -2856 ANIL PROFUNDO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,6971069982
620,LINHA CLÉA 1000 -6388 ,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,6070493609
621,LINHA CLÉA 1000 -7382 CHOCOLATE,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,3483792023
622,LINHA CLÉA 1000 -9368 RAIO DE SOL,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,6004075458
623,MASSA BISCUIT acrilex 90G - AZUL COBALTO,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,6685236885
624,MASSA BISCUIT acrilex 90G - VERDE MUSGO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,4165351546
625,MASSA BISCUIT acrilex 90G - AMARELO PELE,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,4382724780
626,MASSA BISCUIT acrilex 90G - VERMELHO VIVO,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,3538429456
627,MASSA BISCUIT acrilex 90G - AMARELO OURO,0.0,,,,,,0.0,0.0,,0.0,02,2021,02-2021,924312797
628,MASSA BISCUIT acrilex 90G - AZUL CELESTE,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,7338872192
629,PLÁSTICO ADESIVO - MADEIRA  OLIVETEK,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,7286527827
630,TINTA FOSCA P/ARTESANATO - 519 BRANCA,0.0,12.0,,,,,0.0,0.0,,12.0,02,2021,02-2021,9882508210
631,TINTA FOSCA P/ARTESANATO - AZUL ULTRAMAR,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,8061106662
632,TINTA FOSCA P/ARTESANATO -528 LILÁS,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,7134597336
633,TINTA FOSCA P/ARTESANATO - 505 AMARELO OURO ,4.0,,,,,,0.0,0.0,,4.0,02,2021,02-2021,7953467587
634,TINTA FOSCA P/ARTESANATO -567 ROSA CHÁ,1.0,6.0,,,,,0.0,0.0,,7.0,02,2021,02-2021,7108185143
635,TINTA FOSCA P/ARTESANATO - PALHA,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,1967509322
636,TINTA FOSCA P/ARTESANATO - AMENDOA,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,810347646
637,TINTA FOSCA P/ARTESANATO - AMARELO OCRE,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,5981730036
638,PLÁSTICO ADESIVO - PRINCESA ROSA,9.0,,,,,,0.0,0.0,,9.0,02,2021,02-2021,3623705346
639,PLÁSTICO ADESIVO - AZUL URSO MARINHEIRO,8.0,,,,,,0.0,0.0,,8.0,02,2021,02-2021,5446046311
640,PLÁSTICO ADESIVO - TIJOLO,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,6792421200
641,PLÁSTICO ADESIVO - MARMORE BRANCO,12.0,,,,,,0.0,0.0,,12.0,02,2021,02-2021,3372874567
642,PLÁSTICO ADESIVO - BRANCO,0.0,1000.0,,,,,0.0,0.0,,1000.0,02,2021,02-2021,495130971
643,PINCEL CONDOR 284-6,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,6551611358
644,TINTA TECIDO ACRILEX 546 VERDE PINHEIRO,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,6231289375
645,LINHA ANNE 500 7136 MARSALA,-1.0,7.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,8452982758
646,BARROCO MULT 200G -9520,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,7757859606
647,BARROCO MAX 4/6 -3390 QUARTZO ,0.0,6.0,,,,,0.0,0.0,,6.0,02,2021,02-2021,8221109009
648,PLASTICO ADESIVO - LOUSA,2.0,,,,,,0.0,0.0,,2.0,02,2021,02-2021,6469793361
649,TINTA FOSCA P/ARTESANATO -541 VERMELO VIVO,5.0,,,,,,0.0,0.0,,5.0,02,2021,02-2021,4084481611
650,TINTA FOSCA P/ARTESANATO -517 LARANJA,4.0,,,,,,0.0,0.0,,4.0,02,2021,02-2021,8267138223
651,TINTA FOSCA P/ARTESANATO -821 VERDE ÁGUA,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,7813664127
652,TINTA ÓLEO GATO PRETO 25 ML - BRANCO ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,4063250112
653,TINTA ÓLEO GATO PRETO 25 ML - VERDE VESSIE ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,1685821845
654,TINTA ÓLEO GATO PRETO 25ML - ALARANJADO ,-1.0,4.0,,,,,0.0,0.0,,3.0,02,2021,02-2021,8533478145
655,TINTA ÓLEO GATO PRETO 25 ML - COR DE CARNE CLARO,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,2766508484
656,TINTA ÓLEO GATO PRETO 25 ML - AZUL HORTENCIA,2.0,1.0,,,,,0.0,0.0,,3.0,02,2021,02-2021,351424547
657,TINTA ÓLEO GATO PRETO 25 ML - SEPIA ,3.0,,,,,,0.0,0.0,,3.0,02,2021,02-2021,7526758083
658,TINTA ÓLEO GATO PRETO 25ML - AMARELO LIMÃO,4.0,,,,,,0.0,0.0,,4.0,02,2021,02-2021,275873130
659,TINTA ÓLEO GATO PRETO 25 ML - VIOLETA MAUVE BRILHANTE,6.0,,,,3.0,,0.0,0.0,,3.0,02,2021,02-2021,7849499281
660,TINTA ÓLEO GATO PRETO 25 ML - AMARELO OCRE OURO,4.0,,,,1.0,,0.0,0.0,,3.0,02,2021,02-2021,7218262595
661,TINTA PVA FOSCA 100 ML - 757 ROSE ,4.0,,,,,,0.0,0.0,,4.0,02,2021,02-2021,9891174806
662,TINTA PVA FOSCA 100 ML - 758 ROSA ANTIGO ,1.0,,,,,,0.0,0.0,,1.0,02,2021,02-2021,7375000189
663,TINTA PVA FOSCA 100 ML - 752 AZUL ULTRAMAR ,6.0,,,,,,0.0,0.0,,6.0,02,2021,02-2021,27904699
