,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
664,FITA CETIM PROGRESSO 2 - 0236 PELE,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,7841022835
665,COSTURA DRIMA - 5925,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,316936274
666,COSTURA DRIMA - 5876,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,2667997781
667,COSTURA DRIMA - 0100,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,5213624889
668,COSTURA DRIMA - 0600,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,1407711017
669,COSTURA DRIMA - 6102,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,8848261076
670,COSTURA DRIMA - 6103,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1701900853
671,COSTURA DRIMA - 0466,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2876747562
672,COSTURA DRIMA - 0284,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,278076331
673,FITA CETIM PROGRESSO 2 - 1199 azul,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,7281048293
674,DECALQUE - DQE -022  OLHO,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,4779880777
675,Meada Anchor - 0257,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,4509437829
676,Meada Anchor - 0258,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,8153393050
677,Meada Anchor - 0264,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,5356567750
678,Meada Anchor - 0265,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,2487137306
679,Meada Anchor - 0267,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,9977038126
680,Meada Anchor - 0268,0.0,14.0,,,,,0.0,0.0,,14.0,10,2020,10-2020,3852750380
681,## PRODUTO FOI EXCLUÍDO,,1.0,,,,,0.0,0.0,,,10,2020,10-2020,5426686524
682,SAPATINHO BEBE BORDADO,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,4234907505
683,CASAQUINHO BEBE ROSA TRANÇA,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,9381683752
684,LÃ MAIS BEBE - 9096 ,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,5271748066
685,LÃ MAIS BEBE - 9071,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,6406228353
686,LÃ MAIS BEBE - 0214 SALMÃO,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,3461262792
687,tercinhos,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,7065266115
688,POCHO MARROM MESCLA ADULTO,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,9992958666
689,PULOVER BEBE LISTRADO,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,3757472318
690,CASAQUINHO BEBE AMARELO,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4468511646
691,LÁPIS HB  - N2,0.0,56.0,,,,,0.0,0.0,,56.0,10,2020,10-2020,8949952330
692,COMPASSO METÁLICO,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,1123202398
693,APONTADOR SIMPLES ,0.0,42.0,,,,,0.0,0.0,,42.0,10,2020,10-2020,684423814
694,BLUSA INFANTO  VINHO ,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,9270328473
695,Meada Anchor - 0831,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,7713100544
696,Meada Anchor - 0837,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,2747443240
697,Meada Anchor - 0842,0.0,15.0,,,,,0.0,0.0,,15.0,10,2020,10-2020,1450065148
698,Meada Anchor - 0844,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,2215443867
699,Meada Anchor - 0849,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,1428292951
700,Meada Anchor - 0850,0.0,11.0,,,,,0.0,0.0,,11.0,10,2020,10-2020,402214876
701,Meada Anchor - 0853,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,6648334647
702,Meada Anchor - 0852,0.0,16.0,,,,,0.0,0.0,,16.0,10,2020,10-2020,5097561958
703,Meada Anchor - 0854,0.0,11.0,,,,,0.0,0.0,,11.0,10,2020,10-2020,53296442
704,Meada Anchor - 0856,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,5914308216
705,Meada Anchor - 0869,0.0,35.0,,,3.0,,0.0,0.0,,32.0,10,2020,10-2020,9814488062
706,Meada Anchor - 0876,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,6280726825
707,Meada Anchor - 0880,0.0,13.0,,,,,0.0,0.0,,13.0,10,2020,10-2020,2413549385
708,Meada Anchor - 0886,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,8081631881
709,Meada Anchor - 0892,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,4941274445
710,Meada Anchor - 0899,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,9546042052
711,Meada Anchor - 0904,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,6974470854
712,Meada Anchor - 0933,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,3739449940
713,Meada Anchor - 0943,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,9193575048
714,Meada Anchor - 0945,0.0,17.0,,,,,0.0,0.0,,17.0,10,2020,10-2020,962234621
715,Meada Anchor - 0956,0.0,15.0,,,,,0.0,0.0,,15.0,10,2020,10-2020,5262896956
716,Meada Anchor - 0968,0.0,11.0,,,,,0.0,0.0,,11.0,10,2020,10-2020,1686767916
717,Meada Anchor - 0970,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,7967476206
718,Meada Anchor - 0975,0.0,14.0,,,,,0.0,0.0,,14.0,10,2020,10-2020,1902388669
719,Meada Anchor - 0977,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,1756180705
720,Meada Anchor - 1026,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,1957866536
721,Meada Anchor - 1027,0.0,13.0,,,,,0.0,0.0,,13.0,10,2020,10-2020,1072164857
722,Meada Anchor - 1034,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,6964521088
723,Meada Anchor - 1042,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,8799315516
724,Meada Anchor - 1060,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2524493292
725,Meada Anchor - 1080,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,3533887069
726,Meada Anchor - 1096,0.0,18.0,,,,,0.0,0.0,,18.0,10,2020,10-2020,3141873791
727,TAG DECORATIVA - DHT6-002,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,723363010
728,TAG DECORATIVA - DHT6-001,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,2048683820
729,TAG DECORATIVA - DHT2-064 PROFESSOR,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,5593060869
730,TAG DECORATIVA - DHT2-077 SUOER HERÓI,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4493870590
731,TAG DECORATIVA - DHT2-071 AMOR,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,9764921224
732,TAG DECORATIVA - DHT2-023 FAMÍLIA,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,7736493559
733,TAG DECORATIVA - DHT2-090 ANDO DEVAGAR..,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,6173284268
734,TAG DECORATIVA - DHT2-072 POR INTERESSE,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2245050712
735,"TAG DECORATIVA - DHT2-069 ..MEU CORAÇÃO,,",0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,563611998
736,TAG DECORATIVA - DHT2-081 FORMATURA,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,7515462120
737,TAG DECORATIVA - DHT2-079,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,6022154041
738,TAG DECORATIVA - DHT2-060 MÃE,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1933225316
739,TAG DECORATIVA - DHT2-053,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,3696461874
740,TAG DECORATIVA - DHT2-049,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,6827359637
741,TAG DECORATIVA - DHT2-058,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1405246176
742,TAG DECORATIVA - DHT2-050,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2401887146
743,TAG DECORATIVA - DHT2-057,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,9998272010
744,TAG DECORATIVA - DHT2-054,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,3826634170
745,TAG DECORATIVA - DHT2-051,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4196823697
746,TAG DECORATIVA - DHT2-062 ARRUMA SEU QUARTO,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,4527715348
747,TAG DECORATIVA - DHT2-032 QUE SEJA DOCE..,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,8276298449
748,ÁRVORE NATAL - 60CM VERDE,1.0,3.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,9604777997
749,CORDÃO DOURADO 1MM,0.0,65.0,,,,,0.0,0.0,,65.0,10,2020,10-2020,7928170297
750,LA PARATAPET - 663 TURQUESA,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,2474873531
751,LA PARATAPET -609,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,651804650
752,LA PARATAPET - 1277,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4606702631
753,LA PARATAPET - 702,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2613146529
754,LA PARATAPET - 590,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4835547563
755,LA PARATAPET - 504,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,555439851
756,LA PARATAPET - 1503,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4794262598
757,LA PARATAPET - 511,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1897306425
758,LA PARATAPET - 701 NINIVE,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,6469401013
759,LA PARATAPET - 314,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,1494544719
760,LA PARATAPET - 516,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4707131601
761,LA PARATAPET - 317 VINHO,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1987710411
762,LA PARATAPET - 313 TOMATE,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2594685239
763,LA PARATAPET - 377,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,3942411976
764,LA PARATAPET - 708,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4247954252
765,LA PARATAPET - 209,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,7383767598
766,LA PARATAPET - 234,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,8781801471
767,LA PARATAPET - 784,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1278288020
768,## PRODUTO FOI EXCLUÍDO,,1.0,,,,,0.0,0.0,,,10,2020,10-2020,8498079002
769,QUADRO ARTE FRANCESA PAPAI NOEL,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4415055060
770,DECO MADEIRA NATAL - DMN-009 ,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,7491117385
771,DECO MADEIRA NATAL - DMN-013,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,3102219918
772,TERMOLINA LEITOSA GATO PRETO 100ML,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,2277266510
773,GIZ DE CERA CURTO - C/ 15,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,8789635536
774,CANETA BIC AZUL,0.0,21.0,,,,,0.0,0.0,,21.0,10,2020,10-2020,3590914997
775,MASSINHA UTI GUTI,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,4319939455
776,CANETA BIC VERMELHA,0.0,44.0,,,,,0.0,0.0,,44.0,10,2020,10-2020,1023834440
777,REGUA DE 30CM  ACRIMET,0.0,15.0,,,,,0.0,0.0,,15.0,10,2020,10-2020,3083128790
778,CADERNO 1 MAT 96 FOLHAS,0.0,4.0,,,1.0,,0.0,0.0,,3.0,10,2020,10-2020,5636097722
779,CADERNO 10 MATERIAS 200 FOLHAS,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,9695585645
780,CADERNO CARTOGRAFIA DESENHO,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1518961711
781,CADERNO DESENHO P,0.0,16.0,,,,,0.0,0.0,,16.0,10,2020,10-2020,541223124
782,Ziper sintetico fino fixo - 50CM CHUMBO,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,9998952509
783,Ziper sintetico fino fixo - 50CM CREME 1466,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,2245515283
784,Ziper sintetico fino fixo - 50CM CINZA 1494,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,4561824099
785,Ziper sintetico fino fixo - 45CM PISTACHE,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,4546492184
786,Ziper sintetico fino fixo - 45CM CENOURA 903,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,1351026772
787,Ziper sintetico fino fixo - 40CM CENOURA,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,4993567078
788,Ziper sintetico fino fixo - 40CM VERDE CLARO,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,5188567332
789,Ziper sintetico fino fixo - ÁGUA,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,1051474269
790,Ziper sintetico fino fixo - 40CM BRANCO,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,6092721582
791,Ziper sintetico fino fixo - 40CM MOSTARDA,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,6499972478
792,Ziper sintetico fino fixo - 40CM CAFÉ 1439,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,1304449570
793,Ziper sintetico fino fixo - 40CM AZUL CLARO,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,590551904
794,Ziper sintetico fino fixo - 40CM ROXO 1471,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2857028564
795,Ziper sintetico fino fixo - 40CM AZUL MARINHO,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,3067729479
796,Ziper sintetico fino fixo - 40CM ABOBORA,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,9978306332
797,Ziper sintetico fino fixo - 35CM AZUL MARINHO 507,0.0,15.0,,,,,0.0,0.0,,15.0,10,2020,10-2020,9022616232
798,Ziper sintetico fino fixo - 35CM PRETO ,0.0,13.0,,,,,0.0,0.0,,13.0,10,2020,10-2020,950996767
799,Ziper sintetico fino fixo - 35CM VERDE 5755,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,8746126293
800,Ziper sintetico fino fixo - 35CM ULTRAMAR 401,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,4578808779
801,Ziper sintetico fino fixo - 35CM ROYAL 731,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2216092019
802,Ziper sintetico fino fixo - 35CM MOSTARDA 1489,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,3721510488
803,Ziper sintetico fino fixo - 35CM AMARELINHO ,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,719319032
804,Ziper sintetico fino fixo - 35CM CINCA 753,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,9269932940
805,Ziper sintetico fino fixo - 35CM BRANCO,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,1722437071
806,Ziper sintetico fino fixo - 35CM PALHA 504,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,3081003029
807,Ziper sintetico fino fixo - 35CM CAFE 1439,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,3212974007
808,Ziper sintetico fino fixo - 35CM CHUMBO 448,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2768231272
809,Ziper sintetico fino fixo - 35CM SALMÃO 332,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,3333482141
810,Ziper sintetico fino fixo - 35CM VERDE OLIVA ,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,9283019453
811,Ziper sintetico fino fixo - 35CM CENOURA 1462,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,7488853309
812,Ziper sintetico fino fixo - 35CM CHOCOLATE,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,7220789109
813,Ziper sintetico fino fixo - 35CM VERDE CLARO,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,6428528331
814,Ziper sintetico fino fixo - 35CM AZUL CLARO,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,6411109083
815,Ziper sintetico fino fixo - 35CM VERDE PINHEIRO 508,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,8199008771
816,Ziper sintetico fino fixo - 35CM PINK,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,9626943444
817,Ziper sintetico fino fixo - 35CM ROSA,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,4719905293
818,Ziper sintetico fino fixo - 35CM MARROM ,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,6217973554
819,Ziper sintetico fino fixo - 35CM AMARELO,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,5771457821
820,Ziper sintetico fino fixo - 35CM VERMELHO,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,2229668568
821,Ziper sintetico fino fixo - 30CM ULTRAMAR,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,8977421602
822,Ziper sintetico fino fixo - 30CM AMARELO ,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,1821564254
823,Ziper sintetico fino fixo - 30CM VERONESE,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,3409859655
824,## PRODUTO FOI EXCLUÍDO,,8.0,,,,,0.0,0.0,,,10,2020,10-2020,4109004705
825,Ziper sintetico fino fixo - 35CM ÁGUA,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,532032836
826,Ziper sintetico fino fixo - 30CM AZUL ARDOSIA,0.0,9.0,,,,,0.0,0.0,,9.0,10,2020,10-2020,2717036462
827,Ziper sintetico fino fixo - 30CM VINHO,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,2212238351
828,Ziper sintetico fino fixo - 30CM AM LIMÃO,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,8299626840
829,Ziper sintetico fino fixo - 30CM BRANCO,0.0,7.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,775185544
830,Ziper sintetico fino fixo - 30CM PINK,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,405536706
831,STENCIL STG -007,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,3810123525
832,STENCIL STG -019 bules,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1571293286
833,STENCIL STG -058 CARRUAGEM,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,6629792803
834,Ziper sintetico fino fixo - 30CM LILÁS,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,9677039795
835,Ziper sintetico fino fixo - 30CM ROXO,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,4420212143
836,Ziper sintetico fino fixo - 30CM AZUL CLARO,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,5946302008
837,Ziper sintetico fino fixo - 30CM PALHA 504,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,8372371463
838,Ziper sintetico fino fixo - 30CM CINZA CLARO,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,2459955780
839,Ziper sintetico fino fixo - 30CM GRAFITE,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,25387884
840,Ziper sintetico fino fixo - 30CM CHUMBO,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,2419044537
841,Ziper sintetico fino fixo - 30CM ROSA,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,5556255420
842,Ziper sintetico fino fixo - 30CM V BANDEIRA,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,1379205151
843,Ziper sintetico fino fixo - 30CM MARROM,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2032887513
844,Ziper sintetico fino fixo - 30CM CARAMELO,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,8306570095
845,PRESÉPIO RESINA 38X15X27,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,5301728539
846,BONECO NEVE25CM,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,4318823809
847,BOLA NATAL TEXTURIZADA PTE C/4 VERMELHA,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,4176478989
848,SAIA P/ ÁRVORE DEC NATAL PAPAI NOEL,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,6174730154
849,BOLA NATAL P - ROSE C/ 6,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,1496332826
850,TINTA TECIDO ACRILEX 570 VERDE PISTACHE,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,8139901441
851,TINTA TECIDO ACRILEX 535 AZUL MAR,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,8805371261
852,TESOURA MULTIUSO MUNDIAL 8 1/2,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,405928084
853,PISCA PISCA CASCATA,0.0,2.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,3421078602
854,AQUA BETUME 100ML - ACRILEX,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,9401028457
855,FESTÃO NEVADO,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,8693178773
856,ENFEITE PICK NATALINO VERMELHO,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,8225836984
857,ENFEITE PICK NATALINO OURO,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,4674444880
858,SACO P PRESENTE METÁLICO OURO 60X90,0.0,25.0,,,,,0.0,0.0,,25.0,10,2020,10-2020,7704442688
859,SACO P PRESENTE METÁLICO OURO 30X44,0.0,55.0,,,,,0.0,0.0,,55.0,10,2020,10-2020,8683072162
860,FITA NATAL 38MM  ARAMADA DOURADA,0.0,20.0,,,,,0.0,0.0,,20.0,10,2020,10-2020,5844274632
861,SACO P PRESENTE METÁLICO OURO 25X37,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,4882389555
862,SACO P PRESENTE METÁLICO OURO 15X22,0.0,32.0,,,,,0.0,0.0,,32.0,10,2020,10-2020,3051910176
863,FITA JUTA LILÁS 38MM,0.0,40.0,,,,,0.0,0.0,,40.0,10,2020,10-2020,6637827593
864,FITA JUTA ROSA 38MM,0.0,40.0,,,,,0.0,0.0,,40.0,10,2020,10-2020,3684434682
865,FITA JUTA AZUL 38MM,0.0,40.0,,,,,0.0,0.0,,40.0,10,2020,10-2020,6849280404
866,FITA METÁLICA PRATA 5MM,0.0,17.0,,,,,0.0,0.0,,17.0,10,2020,10-2020,2204015757
867,FITA METÁLICA PRATA 4MM,0.0,8.0,,,,,0.0,0.0,,8.0,10,2020,10-2020,7512391907
868,ÁRVORE NATAL PINHEIRO BRANCO 90CM,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2921468638
869,ÁRVORE NATAL 210CM,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,9303025256
870,Ziper sintetico fino fixo - 30CM salmão,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,4287606115
871,FITA GORGURÃO 9  ESTAMPADA 38MM,0.0,150.0,,,70.0,,0.0,0.0,,80.0,10,2020,10-2020,9630096010
872,FITA GORGURÃO 9 - 389 VINHO,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,1025286835
873,FITA GORGURÃO 9 - 247 TYFANY,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,1054210115
874,FITA GORGURÃO 9 - 215 AZUL MARINHO,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,1944420605
875,FITA GORGURÃO 9 - 009 PITAYA,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,4006039527
876,FITA GORGURÃO 9 - 219 PRETA,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,8912597151
877,FITA GORGURÃO 9 - 245 LILÁS,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,282640937
878,FITA GORGURÃO 9 - 206 ROSA BB,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,9847182371
879,FITA GORGURÃO 9 - 690 PALHA,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,4126669807
880,FITA GORGURÃO 9 - 201 BRANCA,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,5279879978
881,FITA GORGURÃO 9 - 1143 NUDE,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,6317521934
882,FITA GORGURÃO 9 - 242 AMARELO,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2663727655
883,FITA GORGURÃO 9 - 303 PINK,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,2704942903
884,ÁRVORE NATAL - 60CM NEVADA,0.0,3.0,,,,,0.0,0.0,,3.0,10,2020,10-2020,9197447172
885,BARBANTE KOREA 4/8 184MT,0.0,4.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,6265223214
886,"BARBANTE CRU KOREA 4,8 84MTS",0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,1135900027
887,TINTA FOSCA P/ARTESANATO - 531 MARROM,0.0,6.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,6131149312
888,TOALHA ROSTO PINTADA C/GREPEARE,0.0,5.0,,,,,0.0,0.0,,5.0,10,2020,10-2020,5536122831
